1558359773;49373718;20-05-2019;13:42:53;.MV;22.398182;PLC_PRG.SP;50.000000;.PV;50.371964;
1558359774;49374765;20-05-2019;13:42:54;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.371964;
1558359775;49375765;20-05-2019;13:42:55;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.371964;
1558359776;49376765;20-05-2019;13:42:56;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.359207;
1558359778;49378406;20-05-2019;13:42:58;.MV;22.396397;PLC_PRG.SP;50.000000;.PV;50.359207;
1558359779;49379453;20-05-2019;13:42:59;.MV;22.399965;PLC_PRG.SP;50.000000;.PV;50.346478;
1558359782;49382234;20-05-2019;13:43:02;.MV;22.399965;PLC_PRG.SP;50.000000;.PV;50.346478;
1558359783;49383265;20-05-2019;13:43:03;.MV;22.399965;PLC_PRG.SP;50.000000;.PV;50.308163;
1558359784;49384265;20-05-2019;13:43:04;.MV;22.399965;PLC_PRG.SP;50.000000;.PV;50.295437;
1558359785;49385265;20-05-2019;13:43:05;.MV;22.399965;PLC_PRG.SP;50.000000;.PV;50.295437;
1558359786;49386265;20-05-2019;13:43:06;.MV;22.399965;PLC_PRG.SP;50.000000;.PV;50.295437;
1558359787;49387265;20-05-2019;13:43:07;.MV;22.399965;PLC_PRG.SP;50.000000;.PV;50.282646;
1558359788;49388265;20-05-2019;13:43:08;.MV;22.399965;PLC_PRG.SP;50.000000;.PV;50.269886;
1558359789;49389265;20-05-2019;13:43:09;.MV;22.399965;PLC_PRG.SP;50.000000;.PV;50.257156;
1558359790;49390265;20-05-2019;13:43:10;.MV;22.399965;PLC_PRG.SP;50.000000;.PV;50.257156;
